  35918,列挙
     31,列火
   1270,列石
     20,列立
    562,列聖
    763,列藩
   6618,列記
 374500,列車
  23840,初々
   7220,初乗
 206515,初代
  47200,初任
    288,初会
    765,初伝
  14684,初値
  10246,初冬
  18926,初出
     88,初切
    253,初刊
     66,初初
  31633,初動
   3679,初午
    597,初参
     53,初口
    496,初句
  10839,初号
 689182,初回
    341,初声
 114741,初夏
   1940,初夜
   8866,初夢
    203,初太刀
     21,初姿
  10267,初婚
   1881,初子
  12095,初学
   6629,初孫
    196,初審
   4410,初年
   2844,初度
    663,初役
  44827,初心
   4575,初志
  51380,初恋
  78394,初戦
  23833,初手
 382706,初日
  59472,初旬
  13200,初春
     60,初更
 961312,初期
  36959,初歩
  15334,初段
    730,初氷
    296,初湯
  24733,初演
   2797,初潮
  26424,初版
   7609,初物
   3108,初犯
  10333,初球
   1565,初生
   9323,初産
   2230,初発
  10547,初盆
  14572,初秋
   3537,初稿
  12367,初穂
    132,初空
     40,初端
     22,初筆
  17692,初等
 105262,初級
    733,初経
    178,初給
     11,初繭
  12714,初老
  19289,初耳
     69,初茸
    919,初荷
  67702,初診
  90868,初詣
    420,初買
  11423,初速
     41,初酉
   7429,初陣
  19557,初雪
  46445,初音
  49452,初頭
   2084,初鰹
  21234,判事
  50799,判例
  92829,判別
     14,判取
   6589,判子
   3488,判官
 351552,判定
2285198,判断
 384237,判明
 234843,判決
   6821,判然
   6276,判示
   5425,判読
 146540,別々
  61700,別人
  16437,別件
    334,別伝
     31,別使
   2109,別便
  12678,別個
     72,別儀
  27890,別冊
    871,別刷
   2212,別口
 106513,別名
   1595,別命
    340,別品
     33,別報
  66547,別売
  12750,別姓
   3688,別宅
  17984,別室
      8,別宴
    340,別家
     74,別封
  67638,別居
   1138,別巻
    355,別席
   3600,別当
      9,別後
     17,別懇
   4800,別所
    821,別掲
   1876,別条
     14,別杯
  10237,別枠
  31960,別格
   8246,別棟
    644,別業
    409,別様
  16947,別段
    131,別殿
    268,別法
  29065,別注
    121,別派
     29,別涙
  87610,別物
   4957,別状
   1142,別珍
   5040,別称
   5843,別種
    288,別箇
    849,別納
  23136,別紙
    719,別線
  83295,別荘
  21689,別表
    220,別製
    476,別言
   7031,別記
    298,別誂
     14,別辞
   4496,別送
 418544,別途
  13498,別邸
    135,別間
   7941,別院
   8110,別離
    522,別電
   1895,別項
  30188,別館
  52165,利上
  17981,利下
  16321,利他
   1474,利付
 190264,利便
     31,利刃
    266,利剣
  47163,利口
   5212,利器
 157527,利回
  65487,利子
  54636,利害
  30735,利尿
  17421,利己
   8741,利幅
     11,利廻
  12597,利得
 225736,利息
     10,利所
     26,利手
   4608,利払
    975,利敵
    384,利札
   4592,利根
  42761,利権
    271,利欲
   1070,利殖
   3616,利水
  13686,利潤
 243420,利点
  66018,利率
   1242,利生
11351805,利用
   2385,利発
1351481,利益
     52,利目
     59,利腕
     63,利運
    101,利達
    690,利酒
     52,利鈍
     92,利鎌
    684,利鞘
  14306,利食
   3149,刮目
  94001,到底
 134538,到来
1218808,到着
 272959,到達
    198,到頭
    131,制令
1528288,制作
  16888,制動
     69,制勝
  34925,制圧
 145826,制定
   1206,制帽
1933374,制度
   1764,制式
 373585,制御
    504,制憲
 189889,制服
    421,制札
     45,制欲
  15612,制止
  12701,制球
 159910,制約
  98646,制裁
 106387,制覇
1575492,制限
  42256,刷新
    339,刷本
  19164,刷毛
     68,刷物
    129,刷込
  45382,券売
   7667,券面
     12,刹利
  28177,刹那
   1783,刺々
   1551,刺傷
     22,刺刺
     18,刺叉
   1809,刺史
   1099,刺子
  17214,刺客
    736,刺戟
   6675,刺殺
 995067,刺激
      2,刺立
      9,刺縫
 180797,刺繡
    238,刺股
     57,刺草
     11,刺虫
 212496,刺身
      7,刺通
      5,刺違
  21674,刺青
  22490,刻々
    131,刻下
  91432,刻印
   1000,刻字
    577,刻苦
   1292,刻限
   9369,剃刀
   1633,剃髪
      1,則闕
    171,削剝
 480919,削減
 850167,削除
  80557,前々
    257,前下
  70434,前世
   1890,前人
   1087,前代
    645,前件
  20575,前任
 172147,前作
  41291,前例
    287,前便
  39582,前倒
   5284,前借
  18213,前側
  46123,前兆
  39121,前列
 544099,前半
   2582,前厄
     81,前古
   1533,前史
 366776,前向
  15213,前哨
1384785,前回
    541,前垂
  10235,前場
  57256,前売
  47244,前夜
   4653,前夫
   9077,前奏
  11470,前妻
     25,前官
     46,前審
   4104,前屈
   2870,前山
 220828,前年
  11768,前座
  12999,前庭
1013002,前後
  52156,前払
   5468,前掛
   6465,前掲
 574491,前提
  10525,前文
 128218,前方
 604182,前日
   4690,前景
   7545,前書
  50138,前月
 123924,前期
  14784,前条
    342,前栽
  65913,前歯
   4472,前歴
  14970,前段
    674,前渡
    457,前生
  10343,前略
   1793,前祝
  22745,前科
   4042,前立
   7452,前章
   1975,前端
  20049,前節
    291,前約
   7128,前納
  81855,前線
 103061,前編
  65614,前置
   1696,前翅
 110128,前者
   3165,前肢
  15719,前腕
      7,前芸
  80220,前菜
  37756,前衛
  18027,前触
   3610,前言
 116904,前記
   4374,前説
    358,前貸
     42,前賢
  33730,前足
  44281,前身
   4247,前車
  27996,前輪
     50,前轍
 241586,前述
  14386,前途
  19551,前週
 145108,前進
  12141,前部
   6400,前金
   1179,前門
     60,前陳
   1670,前震
    156,前非
 134749,前面
  62377,前項
  16776,前頭
   1120,前額
   9835,前駆
 193486,前髪
     63,剖出
     28,剖析
   1148,剖検
      3,剖見
   2058,剛体
   7463,剛健
  19612,剛力
    514,剛勇
  41198,剛性
   1518,剛毅
  17126,剛毛
    608,剛球
    754,剛直
    234,剛胆
   3538,剛腕
     45,剛腹
      5,剝出
     20,剝取
  18905,剝奪
      3,剝板
    228,剝片
    538,剝皮
    330,剝脱
   5000,剝落
   7395,剝製
     27,剝身
  48100,剝離
   4981,剣先
      1,剣光
    682,剣劇
   1154,剣吞
  40632,剣士
   4722,剣客
      1,剣尖
      1,剣尺
  10957,剣山
   4172,剣幕
   2094,剣戟
      3,剣技
      1,剣気
   1490,剣法
      3,剣状
    439,剣玉
      2,剣璽
     64,剣神
     29,剣突
      4,剣聖
   4852,剣舞
  17884,剣術
   7809,剣豪
  65362,剣道
      5,剣鋒
     95,剣難
      1,剤型
    197,剪刀
 104808,剪定
   1001,剪断
     40,剪毛
     11,剪灯
    210,剪紙
      1,剪装
   1366,剪除
    515,副使
     23,副因
   6857,副官
   3156,副審
   7265,副将
    331,副手
    179,副文
     16,副書
    440,副木
   1831,副本
 775628,副業
   1775,副次
     98,副署
  25119,副腎
    653,副葬
  22871,副詞
   8315,副賞
   6439,副長
  12499,副題
   2762,副食
  16756,剰余
     22,剰員
      4,剰語
    934,割下
   2855,割付
    566,割出
     79,割切
     22,割判
     95,割前
    495,割勘
   1531,割印
 587134,割合
  32833,割増
      1,割声
  78195,割安
 799702,割引
  29296,割当
  63719,割愛
    550,割戻
    968,割拠
    935,割振
    253,割方
      6,割書
     10,割札
    458,割栗
    204,割注
  30433,割烹
    104,割目
   3326,割礼
    646,割符
    187,割算
   1291,割箸
    284,割線
    953,割腹
      8,割膝
   2820,割譲
  11907,割賦
   2130,割込
 104187,割高
  20064,創世
 240149,創作
   7510,創傷
 114463,創出
  44336,創刊
  31913,創始
  42663,創建
  30268,創意
     89,創憲
   9826,創成
   1629,創案
 527727,創業
   9132,創痍
     40,創痕
   5010,創発
  92586,創立
   1588,創製
     77,創見
 139528,創設
 386747,創造
   7090,創部
     82,剽悍
      5,剽盗
   2676,剽窃
    296,剽軽
      5,劃一
     13,劃定
      7,劃期
     27,劃然
    786,劇作
     15,劇務
    372,劇化
 104389,劇団
 478940,劇場
    153,劇壇
    304,劇変
     11,劇暑
    367,劇毒
     49,劇烈
     18,劇甚
   4930,劇画
     92,劇界
     48,劇痛
 145952,劇的
      8,劇職
     14,劇臭
   7369,劇薬
   1058,劇評
     85,劇詩
     25,劇談
      9,劇通
  13995,力仕事
    669,力付
   9199,力任
  20344,力作
    931,力動
  49584,力士
  37346,力学
  19956,力尽
 225971,力強
   2453,力感
   9202,力戦
   2448,力投
    594,力抜
  18413,力持
   1998,力業
    820,力水
     90,力泳
  22519,力添
    259,力演
     36,力漕
   6497,力点
     10,力無
    135,力瘤
     44,力紙
    354,力落
   1111,力行
   2813,力試
  17822,力説
   3682,力負
   1957,力走
    132,力足
    447,力車
  41583,力量
     94,力闘
    170,力頼
   3265,功利
    334,功力
  20226,功労
   5812,功名
  12730,功徳
    272,功業
      4,功科
  71650,功績
   6493,功罪
    950,功臣
     72,功過
     41,加俸
 726993,加入
    291,加冠
   9328,加勢
  60253,加味
   2134,加増
 121544,加害
1099173,加工
  22739,加担
   5022,加持
     10,加比丹
  58150,加水
   3136,加法
 211048,加減
 121264,加湿
  24691,加点
 314364,加熱
   5369,加療
 217791,加盟
  34524,加筆
 192420,加算
   6008,加糖
   5786,加給
    241,加薬
  29471,加護
 312858,加速
   2890,加配
   2391,加里
  14508,加重
    902,加除
     27,加階
     10,加餐
   1233,劣位
  18621,劣勢
 410410,劣化
    149,劣弱
   5983,劣後
   2713,劣性
  29669,劣悪
    669,劣情
     35,劣敗
  49719,劣等
    309,助兵衛
   9895,助力
    426,助勢
   1642,助命
     80,助員
    433,助士
   4211,助太刀
     65,助奏
    118,助字
   1013,助平
   5523,助役
 274192,助成
 146413,助手
  15084,助演
     43,助炭
  67643,助産
     50,助監
    619,助祭
 141076,助言
  15728,助詞
  11323,助走
     62,助辞
  35240,助長
1259592,努力
     42,劫初
     47,劫掠
    641,劫火
     33,劫略
     10,励声
    189,励振
    906,励磁
  15547,励行
      1,励言
   5363,励起
   4363,労作
  36366,労使
1518901,労働
 151287,労力
     57,労動
 139788,労務
    501,労協
    256,労咳
      2,労基
      7,労委
      3,労宮
     42,労工
   2614,労役
   2167,労政
  84791,労災
   4883,労相
  25908,労組
   4417,労苦
   1270,労賃
    174,労資
    561,労農
   6483,労連
      2,労逸
   1595,労金
     18,労銀
  86419,効力
7428051,効果
1446095,効率
  30201,効用
    122,効目
 180945,効能
    398,効験
      6,勁健
     11,勁士
      5,勁歌
   1449,勁草
      1,勁鋭
     17,勃々
     39,勃然
  40820,勃発
   4390,勃興
   6124,勃起
   3647,勅使
     71,勅勘
     60,勅号
   3344,勅命
   1160,勅撰
    309,勅旨
    541,勅書
     32,勅答
   1266,勅許
   6145,勅語
     79,勅題
    362,勅額
   2010,勅願
    149,勇健
    727,勇名
   8524,勇士
   7627,勇壮
  10573,勇姿
    845,勇将
    567,勇往
    295,勇戦
  25873,勇敢
    436,勇断
    411,勇武
 489148,勇気
   5190,勇猛
 129077,勇者
    775,勇躍
   4391,勇退
    521,勇魚
    350,勉励
  20216,勉学
3354795,勉強
   9098,動乱
  13196,動体
 781979,動作
  56465,動力
   4801,動労
 236479,動向
  65118,動員
    945,動因
    178,動座
  37465,動悸
   2095,動意
  21264,動態
  81964,動揺
 244757,動機
1420008,動物
  13264,動産
4187810,動画
  48653,動的
 114118,動脈
 100801,動詞
   7320,動議
   5841,動転
   1765,動輪
   5368,動静
   1001,勘合
  65929,勘定
  81978,勘弁
   3517,勘当
   5385,勘所
      4,勘校
  34329,勘案
    240,勘気
   5665,勘繰
    122,勘考
 351186,勘違
 693795,勝利
    533,勝勢
    288,勝取
     13,勝名乗
     38,勝味
   7613,勝因
   7759,勝地
     50,勝報
 959823,勝手
  60064,勝敗
    383,勝星
    198,勝栗
   8764,勝機
   3539,勝気
 123341,勝率
    174,勝目
   8156,勝算
  51704,勝者
  14097,勝訴
     16,勝誇
 546489,勝負
    213,勝越
   1909,勝運
    911,勝鬨
   1528,募債
    544,募兵
 114807,募金
1346213,募集
 209712,勢力
    257,勢威
   1042,勢子
  23570,勢揃
      8,勢車
    389,勤倹
  33494,勤労
  23405,勤勉
1174532,勤務
     36,勤学
  35611,勤怠
     15,勤惰
   1789,勤王
    358,勤番
   1184,勤皇
  63436,勤続
   4531,勤行
     81,勤評
    186,勧化
  76289,勧告
  14778,勧奨
    636,勧学
    177,勧戒
   2006,勧業
 202940,勧誘
   8118,勧請
     31,勧賞
   4075,勧進
      5,勧降
   1046,勲功
    163,勲爵
  32525,勲章
    191,勲等
    235,勲記
    253,勾引
   2534,勾当
    253,勾欄
  11883,勾玉
  22178,勾留
  64708,勾配
 120608,勿体
   1355,勿忘草
    168,勿怪
      4,勿然
 338622,勿論
    121,匂袋
 168016,包丁
  10367,包含
  29771,包囲
  20220,包容
  25248,包帯
 117570,包括
   7787,包摂
    277,包有
   1346,包皮
    467,包絡
   6067,包茎
   1163,包蔵
 209610,包装
     19,包金
   3458,匍匐
      7,匍行
      4,匐行
     76,匕口
    450,匕首
  62650,化合
 451411,化学
   2543,化工
  15516,化成
  18621,化物
    233,化現
   1061,化生
  80453,化石
1396648,化粧
  15730,化繊
    208,化育
  19070,化膿
  17140,化身
  62501,北上
    251,北倉
 100085,北側
     25,北叟笑
  50372,北口
    638,北回
  19915,北国
   3877,北岸
  73545,北斗
  32311,北方
  65484,北東
   1905,北枕
   2079,北洋
    189,北狄
     13,北画
   7198,北端
   7850,北緯
  61889,北西
   8359,北辰
    678,北辺
    345,北郊
 152193,北部
   3590,北門
   4008,北限
   4785,北面
  28230,北風
     16,匠気
    132,匡正
      1,匪団
    565,匪賊
    282,匹夫
  56471,匹敵
    515,区々
    655,区会
  68333,区内
      7,区処
 224639,区分
 148735,区切
 213730,区別
   3092,区割
    184,区劃
    451,区史
      1,区名
   1192,区営
 154736,区域
      5,区外
     10,区市
      2,区政
      1,区旗
    344,区検
  56819,区民
    142,区点
  98274,区画
  26993,区立
      3,区議
      1,区部
  35506,区長
 172391,区間
     10,区隊
      1,区隔
      1,区電
   5818,医事
   6739,医務
      1,医原
   1191,医員
      1,医士
  20732,医大
 396090,医学
    812,医家
      1,医専
  16350,医局
1166704,医師
     11,医心
    164,医方
    897,医書
   6562,医業
      8,医治
   3059,医用
     68,医界
2383549,医療
  25774,医科
    289,医籍
 339485,医者
      1,医聖
  83689,医薬
   4307,医術
     15,医診
      1,医説
   1095,医道
   3673,医長
 292988,医院
      1,医食
 499737,匿名
     10,匿顔
    719,十両
    425,十二分
  14894,十二指腸
   4692,十全
   5905,十八番
    726,十六夜
2020119,十分
    544,十善
    572,十姉妹
  33250,十字
   5422,十干
   1198,十徳
   6925,十戒
    247,十手
   1631,十方
     39,十目
    170,十能
    588,十薬
     97,十露盤
   1464,千々
   4821,千万
    231,千三
   2869,千両
  18361,千代
  48904,千切
    750,千古
  27966,千尋
     23,千屈菜
     87,千慮
    161,千振
   1468,千日手
   1239,千木
   5818,千歳
  18402,千秋
   4851,千種
    379,千筋
   2767,千草
    788,千載
   4269,千金
  37594,千鳥
   1842,升目
 987678,午前
    471,午后
1187475,午後
   3318,午睡
     82,午砲
    638,午餐
  29034,半々
   6051,半休
    326,半作
   9641,半値
  10599,半円
 914462,半分
   1236,半切
     34,半双
   6177,半周
  10866,半壊
   1199,半夜
   1726,半天
     22,半季
  90015,半島
   1695,半巾
   6785,半幅
   2595,半平
 610531,半年
    170,半弓
  44581,半径
     32,半截
     27,半搗
 112909,半数
     63,半文
   1055,半旗
 114918,半日
   1035,半時
  65356,半月
  12847,半期
   2208,半殺
  87820,半減
    809,半焼
  37531,半熟
    127,半片
   2407,半玉
   7365,半球
  25861,半生
   2573,半畳
    398,半白
   3325,半目
   1115,半眼
 154347,半端
   7657,半紙
   4538,半纏
     34,半舷
  97289,半袖
    555,半裁
      1,半裂
   3817,半裸
   5117,半襟
  49734,半角
     56,半解
  50690,半身
     45,半輪
     83,半途
     79,半道
   9915,半量
    853,半金
    898,半鐘
   6922,半開
   2197,半間
  20205,半面
  10572,半音
 217978,半額
     39,卍巴
  11916,卑下
    536,卑俗
  15790,卑劣
      1,卑士
     22,卑女
      2,卑官
    840,卑小
  14678,卑屈
   2787,卑属
  29460,卑怯
     59,卑狗
   3743,卑猥
     44,卑称
     78,卑見
    176,卑語
    198,卑賤
   1922,卑近
     13,卑鄙
     43,卑陋
    460,卒中
   4755,卒倒
    115,卒去
   2602,卒塔婆
   4732,卒寿
1288119,卒業
    172,卒然
     72,卒爾
     12,卒読
  19114,卒論
  80258,卓上
    134,卓出
      3,卓才
   1092,卓抜
     30,卓然
 109525,卓球
     41,卓立
    135,卓絶
    925,卓袱
    720,卓見
     81,卓説
     10,卓論
     22,卓識
  35011,卓越
 790946,協会
1667061,協力
  77649,協同
   9968,協和
   1537,協商
   1396,協奏
 187438,協定
  28657,協業
    573,協演
   8976,協約
  80110,協調
 483734,協議
  67599,協賛
  38572,南下
   8460,南中
    287,南侵
    176,南倉
  87292,南側
  90978,南北
   3850,南南東
  53019,南口
    770,南回
  68354,南国
   9677,南天
   8204,南岸
   1117,南庭
  22297,南方
  48810,南東
    619,南殿
   5756,南洋
    101,南海
   8138,南無
  17903,南瓜
    908,南画
  11686,南端
   1145,南緯
  46952,南蛮
  61028,南西
   1962,南進
    365,南郊
 177067,南部
   2418,南都
    986,南限
   8114,南面
  16046,南風
  66582,単一
     31,単于
      1,単伝
 634844,単位
 182459,単体
    393,単作
 301026,単価
  59182,単元
      4,単光
      1,単冠
      3,単刀
   3515,単利
  30768,単勝
      1,単包
     17,単協
      1,単味
 161804,単品
      1,単子
      4,単幹
    756,単座
    160,単弁
   3465,単式
     21,単形
     68,単彩
   1972,単打
  10437,単数
    774,単文
   4610,単月
      1,単核
   2483,単機
 225599,単独
  99840,単発
      1,単相
   5325,単眼
   3245,単科
      1,単立
     53,単簡
 744545,単純
     73,単級
   9168,単線
  38498,単色
    456,単葉
  96483,単行
     26,単衣
   4319,単複
    198,単記
 470764,単語
  55033,単調
 129730,単身
   8455,単車
   4042,単音
    499,単項
   1399,単願
  10281,単騎
    359,博労
 308544,博士
    139,博大
    727,博奕
   2904,博学
     11,博引
   1508,博徒
   6739,博愛
  14336,博打
   7375,博物
     41,博聞
  24109,博覧
    805,博論
   6290,博識
    531,博雅
     16,卜居
     63,卜者
     16,占居
    829,占師
  32465,占拠
  37784,占有
  75803,占領
  13167,卯月
    310,卯木
   2350,印伝
   1062,印判
 688658,印刷
    183,印刻
   4352,印加
    669,印可
  44629,印字
    137,印形
   7783,印影
   4032,印材
    136,印璽
   3559,印画
  17974,印税
   9184,印章
   4642,印籠
  53200,印紙
   1295,印綬
     10,印綿
    124,印肉
    146,印行
    296,印譜
2723317,印象
 193402,印鑑
   4105,印面
    208,危地
  30104,危害
     32,危局
      2,危巌
   2020,危急
  84698,危惧
     38,危懼
 506072,危機
    403,危殆
      6,危疑
      2,危石
      4,危礁
      1,危禍
   9036,危篤
     15,危言
1431651,危険
   1300,危難
     72,即事
    708,即今
  40721,即位
  18408,即刻
  88242,即効
     43,即吟
  22684,即売
     16,即夜
     84,即妙
  30401,即席
  92786,即座
   8392,即応
    151,即急
   6843,即断
 426824,即日
  82658,即時
  32214,即死
  53261,即決
   1217,即発
  33470,即答
  20328,即納
  39836,即興
   6137,即行
    122,即製
     40,即詠
     26,即諾
  17935,即金
     16,即題
  58462,却下
     14,却来
      1,却濁
      1,却行
    606,卵嚢
     80,卵塔
  10416,卵子
  42825,卵巣
  14250,卵殻
  50186,卵焼
   1022,卵生
  25407,卵白
  13048,卵胞
    393,卵色
    550,卵酒
  46488,卵黄
   2367,卸値
  61029,卸売
     76,卸金
 159220,厄介
     10,厄前
  15913,厄年
  12037,厄払
    999,厄日
   2722,厄落
  28050,厄除
    634,厄難
     19,厘毛
    436,厚司
   4510,厚地
    378,厚子
  19041,厚底
   1197,厚志
     49,厚恩
   6241,厚情
  23574,厚意
  68373,厚手
     12,厚様
 542064,厚生
    223,厚相
  12500,厚着
  17758,厚紙
   2056,厚誼
   3698,厚遇
   1087,厚顔
   4352,原人
  63528,原付
 582575,原作
  93933,原価
   9446,原典
   8737,原初
 572947,原則
    707,原動
    550,原名
 104130,原告
    192,原品
    834,原器
3448122,原因
    953,原図
  52711,原型
  41716,原始
  89088,原子
   5540,原審
   8720,原寸
  11709,原形
    588,原意
    104,原拠
  58004,原文
 284228,原料
   7614,原書
  26645,原木
  34415,原本
    831,原板
   1228,原核
  48545,原案
   2879,原毛
  87876,原油
    366,原泉
    673,原注
  35661,原液
   3517,原潜
 132023,原点
  79009,原爆
   2597,原版
    316,原物
  36305,原状
    370,原猿
 176343,原理
  15242,原生
  93368,原産
     57,原由
  51448,原画
 400344,原発
   2032,原皮
   2765,原盤
  26741,原石
   1028,原票
  15252,原種
 201200,原稿
   1544,原簿
    223,原籍
   2555,原紙
    652,原級
    754,原綿
   4645,原罪
   2333,原義
     36,原肥
  18732,原色
   7896,原著
   2397,原虫
     71,原註
    723,原詩
   5801,原語
   2063,原論
  25610,原資
    205,原質
  29232,原酒
   9116,原野
    210,原鉱
    286,原隊
   4767,原音
     67,原頭
  41747,原題
    489,原麦
    373,厥陰
   4886,厨子
  99189,厨房
    109,厨芥
    202,厩肥
  40816,厩舎
   2799,厭世
     41,厭人
    738,厭味
      8,厭地
     36,厭忌
    839,厭戦
    738,厭離
     12,厳令
   8300,厳冬
     44,厳刑
     68,厳君
   2157,厳命
     56,厳存
  41382,厳守
 128764,厳密
   6293,厳寒
    420,厳封
   4375,厳戒
      3,厳探
     71,厳暑
  78914,厳格
  25246,厳正
   5577,厳然
    155,厳父
  63528,厳禁
     22,厳科
    143,厳秘
  11009,厳粛
  11656,厳罰
      8,厳談
     22,厳達
 410670,厳選
     57,厳酷
  56525,厳重
  39344,去勢
     46,去声
   7244,去就
 741200,去年
     17,去春
    196,去月
   3794,去来
     11,去歳
   2419,去痰
     38,去秋
  13887,参上
  12075,参与
   9615,参事
   1581,参会
 164566,参入
   1360,参内
  88729,参列
      1,参劃
6168008,参加
    619,参勤
    324,参向
    110,参堂
    138,参学
   3752,参宮
     66,参差
    225,参府
 229223,参戦
 224025,参拝
  12003,参政
     89,参朝
     42,参殿
      1,参法
 803948,参照
 104037,参画
     29,参看
    114,参着
   1719,参禅
     79,参稼
    267,参究
      8,参籠
3362810,参考
  52329,参観
  21228,参詣
  24516,参謀
   2669,参議
   2762,参賀
     18,参軍
    996,参進
  74226,参道
   1518,参酌
      4,参院
      2,参陣
   8283,参集
     66,又借
    146,又従兄弟
     35,又従姉妹
   1688,又聞
   1462,又貸
      7,又頼
     15,叉木
  10705,及第
     14,及落
1772559,友人
    123,友垣
  69610,友好
   7180,友引
 124829,友情
  10013,友愛
  18789,友禅
    997,友誼
   5275,友軍
2247671,友達
    660,友邦
   2247,友釣
      2,双丘
      1,双乳
      1,双体
     20,双光
   5208,双六
     11,双刃
    821,双務
      1,双塔
 153530,双子
   1351,双対
    145,双峰
    102,双幅
    320,双手
      2,双括
      1,双数
 201369,双方
      3,双曲
    785,双書
  17935,双極
     30,双樹
      1,双球
   6457,双璧
     23,双生
   1689,双発
   1258,双眸
  12047,双眼
     42,双竜
    371,双紙
      1,双翅
    456,双翼
      5,双耳
    710,双肩
      1,双腕
  15890,双葉
      4,双身
    464,双輪
      4,双面
   2963,双頭
      1,双頰
     10,双魚
      4,双鳥
      2,双鳳
      4,双鶴
      8,双黄
  34755,反乱
   1194,反例
   3373,反共
    140,反切
    163,反別
  44463,反則
  71675,反動
    566,反収
    706,反古
   2953,反吐
      2,反命
     45,反哺
    788,反問
 883311,反対
 255118,反射
  69795,反復
1479845,反応
  24193,反感
  13837,反戦
  67696,反抗
  80962,反撃
    804,反撥
   2219,反攻
   7083,反故
   6095,反旗
  81659,反日
 471857,反映
   2645,反核
    719,反橋
    340,反歌
    590,反歩
    161,反照
  16336,反物
 222559,反発
   2759,反目
 428660,反省
     35,反立
   7583,反米
   9603,反芻
  11214,反落
    319,反覆
    789,反訳
   2427,反訴
   5112,反証
   2080,反語
 129033,反論
     51,反身
    312,反軍
  85772,反転
     14,反返
  22666,反逆
    115,反間
 184142,反面
 147534,反響
   2455,反駁
   1277,反騰
   6479,反骨
1390749,収入
   5689,収受
   5960,収奪
 132827,収容
   5671,収差
   1780,収得
  21961,収拾
 158296,収支
   7893,収斂
 103918,収束
   6393,収用
 569358,収益
  11439,収監
    650,収税
 556672,収穫
1264450,収納
 103367,収縮
  19331,収蔵
   5600,収賄
   8058,収載
  15932,収量
 487150,収録
 569497,収集
      3,叔姪
  58145,叔母
  64524,叔父
      8,叔祖
   3162,取上
   2786,取下
     26,取乱
 181187,取付
   2929,取入
   3419,取出
    673,取分
     81,取去
    140,取口
   1090,取合
    447,取回
    167,取囲
   1631,取壊
   8987,取外
  13489,取寄
    844,取崩
    849,取巻
      1,取広
     82,取廻
2158656,取引
1811360,取得
   1497,取戻
  15893,取手
    155,取払
 425441,取扱
      4,取抑
     67,取持
   1897,取捨
    352,取揃
      4,取散
  20126,取替
     95,取札
 698860,取材
    818,取柄
  17573,取次
    294,取止
     27,取残
     10,取殺
  11878,取水
   2552,取決
  67387,取消
     97,取混
      5,取澄
      9,取灰
     32,取留
    134,取的
    166,取直
   9763,取立
      8,取粉
      2,取紛
 227371,取組
     17,取結
  33473,取締
     59,取繕
     35,取肴
    103,取舵
     91,取計
  17842,取調
    135,取越
   1957,取込
   1055,取返
     34,取逃
     71,取違
      2,取鎮
     23,取集
      2,取離
    511,取高
1292465,受付
    117,受令
  20918,受任
 364360,受信
   9528,受傷
    283,受働
   1369,受像
   5058,受光
  51615,受入
  14186,受刑
  43698,受動
    623,受勲
 160701,受取
    252,受口
    109,受台
     42,受合
    263,受命
    208,受圧
    353,受売
     17,受学
  74496,受容
    217,受寄
   2887,受審
      7,受尿
      1,受弾
   1996,受忍
     77,受感
    737,受戒
    151,受戻
     97,受手
   1020,受払
   1626,受持
     19,受授
    859,受援
     43,受木
  30682,受検
    222,受業
      8,受樋
    677,受止
    834,受水
    124,受法
 254839,受注
   1408,受洗
     92,受流
     57,受液
   6731,受渡
      7,受照
    175,受熱
  52298,受理
    524,受用
    278,受田
   2052,受療
   1192,受発信
  10392,受発注
   1991,受皿
  40098,受益
     25,受礼
    184,受神
    104,受禅
   8038,受章
      3,受端
    309,受箱
  17362,受粉
  24883,受精
    499,受納
 204117,受給
    971,受継
     83,受聴
     59,受職
   3332,受肉
      2,受育
   4630,受胎
    314,受苦
      1,受行
  82697,受託
    137,受訴
 370554,受診
     45,受註
   1561,受話
    193,受認
  11164,受諾
 889540,受講
 558465,受賞
   6984,受贈
   9283,受身
     14,受軸
   5193,受遺
    526,受配
     36,受附
     20,受障
  13206,受難
     22,受雷
   7719,受電
  66898,受領
1089373,受験
    553,叙事
   1111,叙任
    487,叙位
   4931,叙勲
   7072,叙情
   1043,叙景
    301,叙法
    244,叙爵
     62,叙説
   7399,叙述
   2063,叛乱
    170,叛徒
    175,叛意
    329,叛旗
     10,叛服
      3,叛神
     40,叛臣
     21,叛軍
   4619,叛逆
     34,叛骨
    138,叡慮
  20035,叡智
    939,叡知
     13,叡聞
     35,叡覧
   4309,叢書
    292,叢林
   3336,叢生
   3156,叢雲
  14444,口々
   9444,口上
   7979,口中
     50,口争
   1758,口付
      8,口任
   5298,口伝
     34,口供
     86,口偏
  90828,口元
  16093,口先
    270,口入
  87410,口内
     20,口写
  30196,口出
    282,口切
   3672,口利
   4979,口前
   2255,口取
     83,口受
     74,口合
   1299,口吻
  13103,口唇
     74,口喧
    430,口器
      4,口固
     46,口堅
     70,口塞
   6893,口外
  29495,口実
   2331,口寄
    280,口幅
1076593,口座
  62066,口当
  34233,口径
   4533,口惜
      2,口慣
     18,口才
   1460,口承
     22,口抜
    589,口振
    679,口授
  21909,口数
    182,口早
     52,口書
   5983,口止
    144,口気
   2611,口汚
   1209,口添
    631,口減
   2485,口演
   3993,口火
    392,口煩
    762,口琴
  42907,口癖
  10506,口直
    526,口真似
    512,口碑
   2350,口移
  11499,口笛
